Id,Source,Status (leads),Acquisition Campaign,City,Use Case,Status (offers),Price,Pain,Has_discount_code,Is_in_leads,created_days_leads,created_days_offers,days_difference
gny0n8s5,6,12,71,20,3,2,210.0,2,1,0,-1000.0,489,1489.0
go31o5w1,1,10,65,2,1,1,360.0,1,1,1,685.0,692,7.0
go6a739p,6,12,71,20,1,1,576.0,1,1,0,-1000.0,213,1213.0
god5qjit,6,12,71,20,2,2,1344.0,1,1,0,-1000.0,543,1543.0
gorq86fe,1,10,71,2,2,1,360.0,2,0,1,384.0,605,221.0
gosr7c5g,6,12,71,20,1,1,240.0,2,1,0,-1000.0,31,1031.0
gpcdjo21,1,10,71,20,4,2,360.0,4,0,1,506.0,492,-14.0
gpi3jt6a,1,10,71,9,1,2,768.0,4,1,1,252.0,280,28.0
gpjihtv0,1,10,71,20,2,2,1344.0,1,1,1,500.0,396,-104.0
gpldmq4o,1,10,71,9,3,1,576.0,1,1,1,533.0,533,0.0
gptii6sl,1,10,71,14,3,1,1344.0,1,0,1,667.0,471,-196.0
gqegoqdg,1,10,18,2,1,1,324.0,1,1,1,650.0,652,2.0
gqxivnbc,1,10,71,5,1,2,240.0,1,1,1,185.0,185,0.0
gr1zy9co,1,10,71,7,1,1,360.0,4,1,1,260.0,260,0.0
grcv6eg3,1,10,71,16,1,2,768.0,1,1,1,436.0,436,0.0
gs1trc7a,1,10,71,16,2,1,200.0,1,0,1,328.0,373,45.0
gs7loqbj,1,10,65,20,2,3,360.0,0,0,1,581.0,491,-90.0
gsgn0fip,6,12,71,20,1,2,240.0,1,1,0,-1000.0,653,1653.0
gsgppfiu,6,12,71,20,3,2,768.0,2,1,0,-1000.0,159,1159.0
gskhs3rk,1,10,71,16,1,2,360.0,1,1,1,470.0,471,1.0
gsnmgjji,1,10,71,20,1,2,360.0,2,1,1,222.0,225,3.0
gtaisyk8,1,10,71,20,1,1,240.0,1,1,1,412.0,412,0.0
gtytuxap,1,10,71,2,1,2,240.0,1,1,1,543.0,574,31.0
guarucyc,5,10,71,14,1,2,960.0,0,1,1,492.0,505,13.0
gub76mlt,1,10,71,20,3,2,240.0,2,1,1,578.0,553,-25.0
gusjehsc,1,10,71,16,3,2,768.0,1,1,1,361.0,420,59.0
gw24f7pg,1,10,71,16,1,2,360.0,1,1,1,306.0,336,30.0
gw5wjkvd,1,10,52,20,1,2,768.0,0,1,1,629.0,629,0.0
gw60okql,1,10,71,16,1,1,600.0,1,0,1,35.0,185,150.0
gwc6ztds,1,10,71,16,3,2,768.0,1,1,1,125.0,278,153.0
gwcj3n20,5,10,71,11,3,1,120.0,4,0,1,474.0,474,0.0
gwtdetab,1,10,71,20,1,2,240.0,4,1,1,510.0,608,98.0
gx9myuqy,1,10,71,20,3,1,200.0,1,0,1,1.0,196,195.0
gxdgsiqe,1,10,71,11,3,1,1344.0,1,1,1,361.0,451,90.0
gxedwcsb,1,10,65,20,1,2,150.0,4,1,1,670.0,700,30.0
gxgm4d8n,1,10,71,20,1,1,200.0,1,0,1,278.0,278,0.0
gxjboed5,5,10,17,19,1,5,600.0,2,1,1,522.0,552,30.0
gxkkx3ad,6,12,71,20,1,2,360.0,1,1,0,-1000.0,527,1527.0
gxxz0i55,1,10,71,2,1,2,240.0,1,1,1,378.0,379,1.0
gy5vor6u,6,12,71,20,3,2,300.0,1,1,0,-1000.0,551,1551.0
gye4ndmt,1,10,71,14,1,1,240.0,1,1,1,265.0,4,-261.0
gyvde8ev,1,10,71,15,1,1,150.0,1,0,1,558.0,559,1.0
gzqm83hx,1,10,71,9,1,2,240.0,1,0,1,604.0,634,30.0
gzy3gr5o,1,10,71,2,1,2,240.0,0,1,1,155.0,281,126.0
h0lstehu,6,12,71,20,2,2,960.0,0,1,0,-1000.0,327,1327.0
h11ta9g8,1,10,65,20,1,1,240.0,1,1,1,671.0,671,0.0
h265ep03,5,10,71,2,1,2,324.0,1,1,1,253.0,254,1.0
h2lnulg5,1,10,71,20,1,1,768.0,0,1,1,6.0,6,0.0
h2ltg76p,6,12,71,20,1,0,324.0,0,1,0,-1000.0,552,1552.0
h321ngnb,6,12,71,20,1,2,360.0,1,1,0,-1000.0,706,1706.0
h3g9hftb,1,10,71,10,1,2,360.0,1,1,1,383.0,384,1.0
h3il9fxm,1,10,71,14,3,1,576.0,0,0,1,160.0,163,3.0
h3nk2pn5,1,10,71,7,1,1,768.0,1,1,1,254.0,261,7.0
h3wowz4j,1,10,71,15,1,2,360.0,0,1,1,319.0,321,2.0
h41g1kdd,1,10,71,9,1,1,360.0,0,0,1,296.0,296,0.0
h455rwia,5,10,71,5,2,1,264904.0,1,1,1,505.0,509,4.0
h493pfxh,5,10,29,20,2,1,360.0,0,1,1,678.0,686,8.0
h4f7oxvb,1,10,71,16,1,1,200.0,1,0,1,174.0,213,39.0
h4qryeyk,6,12,71,20,1,2,960.0,2,1,0,-1000.0,205,1205.0
h4sma6aq,1,10,71,4,1,2,360.0,1,1,1,503.0,503,0.0
h59cb8un,1,10,71,20,1,2,240.0,0,1,1,535.0,611,76.0
h5qc4n1t,6,12,71,20,1,2,360.0,1,1,0,-1000.0,469,1469.0
h5x1j2g9,6,12,71,20,1,1,360.0,1,1,0,-1000.0,532,1532.0
h6a3wakk,5,10,71,1,1,2,120.0,0,1,1,641.0,702,61.0
h6gzckkp,5,10,71,2,1,1,360.0,4,1,1,363.0,363,0.0
h6hvb7nv,5,10,71,7,1,1,200.0,4,0,1,205.0,236,31.0
h6ydjhy5,1,10,71,20,1,1,360.0,1,0,1,477.0,478,1.0
h6z1tqji,1,10,64,12,1,2,1344.0,1,1,1,628.0,630,2.0
h6zmianl,6,12,71,20,1,2,240.0,1,1,0,-1000.0,674,1674.0
h7cxuhze,6,12,71,20,1,2,360.0,4,1,0,-1000.0,169,1169.0
h7n6lkgi,1,10,71,16,1,2,360.0,1,1,1,258.0,260,2.0
h7q4gere,1,10,71,16,1,1,768.0,4,1,1,316.0,316,0.0
h7w0983a,1,10,71,2,2,1,240.0,4,0,1,445.0,509,64.0
h7xs4q81,1,10,71,7,2,1,200.0,0,1,1,161.0,162,1.0
h83mbduk,6,12,71,20,1,2,300.0,0,1,0,-1000.0,643,1643.0
h87g6s7t,1,10,18,18,1,5,360.0,0,1,1,644.0,705,61.0
h8eaj08b,1,10,71,20,1,2,360.0,1,1,1,349.0,351,2.0
h8ggv5xh,1,10,71,20,3,2,240.0,4,1,1,193.0,275,82.0
h989tjdn,5,10,71,2,2,1,200.0,1,0,1,203.0,204,1.0
h9atflki,6,12,71,20,1,2,240.0,0,1,0,-1000.0,293,1293.0
h9pry4yr,5,10,17,1,2,2,1344.0,0,1,1,402.0,614,212.0
h9ps6h30,1,10,71,15,2,1,360.0,1,1,1,284.0,295,11.0
h9t4jfrm,1,10,71,16,1,2,720.0,1,1,1,173.0,173,0.0
h9xo1qcy,1,10,71,20,2,2,240.0,0,1,1,462.0,475,13.0
ha5hsf2p,1,10,71,20,1,2,360.0,1,1,1,441.0,462,21.0
hadwgeso,1,10,65,20,1,2,240.0,0,1,1,680.0,680,0.0
have3lu4,1,10,61,16,1,1,0.0,1,0,1,643.0,712,69.0
hazdifuk,1,10,71,2,1,2,360.0,1,1,1,537.0,539,2.0
hbm4nmew,1,10,71,15,1,2,14876.0,1,1,1,261.0,541,280.0
hc3mabzg,5,10,65,16,1,2,360.0,1,1,1,700.0,553,-147.0
hcfehbwe,5,10,71,20,1,2,240.0,1,1,1,503.0,505,2.0
hcipjssz,1,10,71,2,1,2,240.0,1,1,1,278.0,309,31.0
hcj93kbr,1,10,8,13,2,1,0.0,0,0,1,595.0,596,1.0
hcn66kio,1,10,71,6,3,1,200.0,1,0,1,281.0,282,1.0
hcnop872,1,10,71,20,1,2,240.0,4,1,1,400.0,719,319.0
hcx907uw,6,12,71,20,1,2,960.0,2,1,0,-1000.0,160,1160.0
hddjii12,1,10,71,20,1,1,200.0,1,1,1,194.0,195,1.0
hdgb4l2o,6,12,71,20,3,2,768.0,2,1,0,-1000.0,846,1846.0
hdts50lm,1,10,71,20,3,0,360.0,1,1,1,424.0,577,153.0
hdxqn0jc,1,10,71,20,1,2,360.0,1,1,1,422.0,514,92.0
hdyv1cpu,5,10,5,20,3,2,360.0,1,1,1,557.0,562,5.0
heil7stb,6,12,71,20,2,2,120.0,0,1,0,-1000.0,684,1684.0
hepjh4et,5,10,65,20,1,2,450.0,0,1,1,567.0,568,1.0
hesq5nl4,1,10,71,20,3,2,1680.0,1,1,1,411.0,449,38.0
hevw39yh,1,10,71,0,2,1,200.0,4,1,1,182.0,350,168.0
hfgdr40r,5,10,59,18,2,1,0.0,4,1,1,486.0,568,82.0
hft4ao1l,1,10,65,16,1,5,768.0,1,0,1,578.0,578,0.0
hgdxh1wq,5,10,71,13,2,2,324.0,1,1,1,557.0,561,4.0
hgh3l4rs,5,10,71,2,2,2,200.0,3,1,1,534.0,534,0.0
hhakd6ji,5,10,65,20,1,2,240.0,1,1,1,562.0,567,5.0
hhs7hkov,6,12,71,20,1,2,768.0,1,1,0,-1000.0,4,1004.0
hhsrrpkd,1,10,71,16,3,1,140.0,0,0,1,169.0,169,0.0
hhylxso6,5,10,65,15,1,1,300.0,0,0,1,582.0,582,0.0
hieouti2,5,10,71,20,1,2,360.0,0,1,1,714.0,969,255.0
hindfzlo,5,10,71,10,1,2,576.0,1,1,1,195.0,201,6.0
hiop16vr,5,10,71,16,3,2,300.0,0,1,1,193.0,194,1.0
his8fifi,1,10,71,16,1,2,1344.0,1,1,1,626.0,658,32.0
hit8dvo5,6,12,71,20,1,2,300.0,4,1,0,-1000.0,969,1969.0
hiu27hdj,6,12,71,20,1,2,300.0,1,1,0,-1000.0,419,1419.0
hizsvqz4,5,10,71,6,1,2,516.0,1,1,1,154.0,184,30.0
hj2o2738,6,12,71,20,3,2,324.0,1,1,0,-1000.0,203,1203.0
hj94bzb5,1,10,71,2,1,1,1344.0,1,1,1,212.0,212,0.0
hjwdqe41,1,10,71,10,2,2,576.0,1,1,1,633.0,694,61.0
hk3hyii5,6,12,71,20,3,1,960.0,2,0,0,-1000.0,121,1121.0
hkeszyin,5,10,18,20,2,2,768.0,0,1,1,620.0,625,5.0
hki4geps,1,10,71,20,3,5,300.0,1,1,1,542.0,542,0.0
hkihlfvf,1,10,71,20,2,1,200.0,1,0,1,285.0,286,1.0
hkq8n98n,1,10,71,2,1,2,240.0,1,1,1,420.0,451,31.0
hktiwp1h,1,10,71,20,1,1,360.0,1,1,1,1.0,121,120.0
hl4ijvxc,1,10,71,20,1,1,120.0,1,0,1,474.0,454,-20.0
hlm2s1t3,1,10,71,2,3,1,1344.0,0,1,1,246.0,285,39.0
hm5g4xuq,5,10,65,20,1,2,1008.0,2,1,1,600.0,549,-51.0
hmaim1ws,1,10,65,18,1,1,360.0,1,1,1,656.0,657,1.0
hmgapksr,1,10,71,16,1,2,450.0,1,1,1,343.0,344,1.0
hmipokzb,1,10,71,3,1,2,360.0,1,1,1,190.0,190,0.0
hmwwr39e,1,10,71,16,1,2,768.0,1,1,1,3.0,399,396.0
hn1ddyl6,5,10,8,20,2,1,360.0,1,1,1,397.0,547,150.0
hoi3uz81,1,10,71,15,3,2,600.0,4,0,1,467.0,467,0.0
homcuhil,1,10,71,1,1,2,360.0,1,1,1,90.0,174,84.0
hosjkws9,1,10,5,9,1,2,960.0,0,1,1,679.0,680,1.0
hoyt4tw4,5,10,63,1,2,1,360.0,0,0,1,539.0,486,-53.0
hp3p68hr,1,10,71,9,2,3,360.0,2,0,1,624.0,629,5.0
hp4xf6xd,1,10,71,9,2,5,1344.0,0,0,1,339.0,314,-25.0
hpbgs94y,6,12,71,20,1,2,150.0,1,1,0,-1000.0,491,1491.0
hpttw6qf,1,10,71,7,1,2,9616.0,1,1,1,120.0,212,92.0
hpw4re52,1,10,71,15,1,2,1344.0,4,1,1,514.0,462,-52.0
hq007wrt,1,10,71,2,1,1,360.0,2,1,1,380.0,573,193.0
hq38glb2,5,10,71,3,3,1,200.0,1,0,1,165.0,166,1.0
hq9flsyw,6,12,71,20,3,2,240.0,1,1,0,-1000.0,478,1478.0
hqh04djn,1,10,65,20,1,1,360.0,1,1,1,626.0,459,-167.0
hqjncuze,5,10,71,15,3,2,240.0,1,1,1,497.0,510,13.0
hr4biknq,5,10,71,3,1,1,18150.0,2,0,1,121.0,121,0.0
hr5tvz57,1,10,18,1,3,1,576.0,2,1,1,599.0,401,-198.0
hs397uap,1,10,71,20,1,1,200.0,1,0,1,335.0,335,0.0
hsp8nroj,5,10,71,20,1,2,14876.0,1,1,1,640.0,671,31.0
hsqbhvn8,1,10,71,2,1,1,240.0,1,1,1,572.0,694,122.0
hssy28mc,1,10,71,2,1,2,960.0,1,1,1,392.0,421,29.0
htfnri0u,1,10,71,20,3,2,150.0,4,1,1,65.0,65,0.0
hthxs07e,1,10,71,20,1,1,240.0,1,0,1,233.0,233,0.0
htj53ub7,5,10,64,11,1,5,300.0,2,1,1,969.0,969,0.0
hu3i1zqj,1,10,71,20,1,2,1344.0,1,1,1,667.0,667,0.0
hu9hc5dg,1,10,71,18,1,2,768.0,1,1,1,94.0,124,30.0
hub6xtnc,6,12,71,20,1,2,1344.0,2,1,0,-1000.0,664,1664.0
huo2gri5,5,10,71,2,2,2,360.0,1,1,1,468.0,469,1.0
huv8slkk,1,10,71,16,2,2,300.0,2,1,1,451.0,542,91.0
hv98dve7,1,10,71,2,1,2,240.0,1,1,1,575.0,575,0.0
hvi4aign,1,10,71,20,1,1,200.0,1,0,1,121.0,121,0.0
hvz34rhz,6,12,71,20,1,2,324.0,1,1,0,-1000.0,566,1566.0
hw23eje9,1,10,64,11,1,2,360.0,1,1,1,491.0,491,0.0
hwegir4z,1,10,71,20,1,2,768.0,1,1,1,315.0,324,9.0
hwldgjh1,1,10,71,15,1,1,300.0,1,0,1,266.0,36,-230.0
hwngncbe,1,10,71,5,1,1,240.0,1,0,1,276.0,250,-26.0
hwp6b25f,1,10,71,1,1,2,360.0,4,1,1,287.0,324,37.0
hwykrxnd,6,12,71,20,1,1,360.0,0,1,0,-1000.0,254,1254.0
hwymbrqj,1,10,71,20,1,2,360.0,1,1,1,483.0,667,184.0
hxxi34ar,6,12,71,20,1,2,1008.0,1,1,0,-1000.0,276,1276.0
hy1t1mr2,5,10,71,2,1,2,768.0,1,1,1,34.0,34,0.0
hy8t7cc9,6,12,71,20,2,2,360.0,2,1,0,-1000.0,404,1404.0
hyizcxnw,1,10,18,20,1,3,360.0,4,0,1,624.0,679,55.0
hyq0w7az,1,10,68,16,1,2,360.0,1,1,1,554.0,656,102.0
hytqyhkx,5,10,71,20,1,2,768.0,1,1,1,510.0,524,14.0
hyypr9a3,5,10,19,3,2,1,240.0,1,1,1,693.0,371,-322.0
hzfq0p23,5,10,71,4,2,1,1344.0,0,1,1,514.0,697,183.0
hzh62w4n,5,10,71,2,3,2,960.0,0,1,1,33.0,3,-30.0
i00iums6,1,10,71,2,1,1,240.0,1,1,1,314.0,314,0.0
i02zp3cg,1,10,71,16,2,2,360.0,0,1,1,511.0,633,122.0
i07vm2qs,1,10,71,0,1,2,960.0,1,1,1,637.0,668,31.0
i08q3x7l,1,10,71,15,3,3,360.0,4,0,1,659.0,401,-258.0
i0vscgix,1,10,71,1,3,1,150.0,0,0,1,372.0,377,5.0
i10qywuh,1,10,65,15,1,1,324.0,1,1,1,653.0,656,3.0
i1o3b9gy,1,10,71,15,1,1,768.0,2,1,1,518.0,610,92.0
i1rc77jv,1,10,71,13,1,2,360.0,1,1,1,573.0,604,31.0
i31whaz1,1,10,71,2,2,2,1344.0,0,1,1,63.0,94,31.0
i36le4pe,6,12,71,20,1,2,240.0,1,1,0,-1000.0,504,1504.0
i3a3gec5,1,10,71,20,1,2,240.0,1,1,1,316.0,320,4.0
i3d23rvv,6,12,71,20,1,2,360.0,1,1,0,-1000.0,423,1423.0
i3lljzr3,1,10,71,4,1,1,768.0,2,0,1,435.0,440,5.0
i3uqcfav,1,10,18,20,1,1,200.0,2,0,1,642.0,651,9.0
i3xzxx41,5,10,18,0,2,1,0.0,0,0,1,642.0,652,10.0
i41dy3kp,5,10,71,20,1,1,360.0,1,1,1,224.0,230,6.0
i4czmlbg,1,10,65,2,1,1,360.0,0,1,1,631.0,520,-111.0
i4gx0q0d,1,10,71,2,2,2,576.0,1,1,1,94.0,653,559.0
i4ojumkd,1,10,71,16,1,2,120.0,4,1,1,715.0,715,0.0
i57w8qar,5,10,71,2,3,2,768.0,1,1,1,453.0,483,30.0
i5dffr21,5,10,71,2,1,2,240.0,1,1,1,475.0,476,1.0
i5nzjrpw,1,10,71,9,3,2,360.0,1,1,1,286.0,287,1.0
i5oqstfy,5,10,65,11,1,2,324.0,2,1,1,583.0,705,122.0
i6aj0rdj,1,10,18,2,1,5,240.0,4,1,1,646.0,692,46.0
i6fh3i2p,1,10,71,1,1,1,240.0,1,1,1,94.0,94,0.0
i6ltcdf9,1,10,71,16,1,1,32396.0,1,1,1,352.0,355,3.0
i6sumkjs,6,12,71,20,1,2,1344.0,1,1,0,-1000.0,660,1660.0
i6yaeb3w,1,10,71,16,1,2,1344.0,1,1,1,386.0,390,4.0
i6ye34xe,1,10,71,13,1,2,768.0,4,1,1,380.0,411,31.0
i747r9p2,1,10,65,10,1,2,576.0,1,1,1,565.0,566,1.0
i76yiicy,1,10,71,2,1,2,240.0,1,1,1,36.0,314,278.0
i7f6btlu,1,10,65,9,1,2,240.0,1,1,1,720.0,721,1.0
i8ahbamb,1,10,71,20,2,2,14876.0,1,1,1,124.0,216,92.0
i8brc3iu,1,10,71,0,1,2,360.0,4,1,1,416.0,469,53.0
i8bud1d8,1,10,71,12,1,1,240.0,1,1,1,633.0,664,31.0
i9ayw9z0,1,10,71,9,1,2,450.0,1,1,1,204.0,205,1.0
i9bhxvex,6,12,71,20,1,2,960.0,0,1,0,-1000.0,90,1090.0
i9gc9k1a,1,10,65,20,1,2,300.0,4,1,1,670.0,670,0.0
i9gmzta5,1,10,71,6,3,2,150.0,2,1,1,96.0,249,153.0
i9x4wdxp,1,10,71,13,1,2,324.0,1,1,1,484.0,623,139.0
ia4ean8j,5,10,71,2,1,2,14876.0,0,1,1,533.0,534,1.0
ia8y3p6s,1,10,71,0,1,2,576.0,1,1,1,276.0,250,-26.0
ia8zvsub,5,10,61,20,3,2,576.0,1,1,1,578.0,700,122.0
iabxnvyv,5,10,53,9,1,2,240.0,1,1,1,552.0,712,160.0
ib854e8l,5,10,65,3,1,1,150.0,1,0,1,656.0,660,4.0
ibeug0tg,1,10,71,20,1,0,324.0,1,1,1,623.0,625,2.0
ibk5rtuc,1,10,71,20,3,3,360.0,0,0,1,655.0,663,8.0
ibpupdlr,1,10,71,8,1,2,450.0,1,1,1,286.0,286,0.0
ibreb91k,5,10,63,20,2,1,240.0,1,1,1,609.0,561,-48.0
ibw4f0c0,1,10,71,8,3,1,200.0,1,0,1,276.0,250,-26.0
icghq5pz,1,10,71,20,3,1,360.0,0,1,1,483.0,514,31.0
ict1sx4o,1,10,71,14,1,2,240.0,1,1,1,284.0,293,9.0
ictxi5va,1,10,18,20,2,1,360.0,4,0,1,368.0,702,334.0
idh9qgfx,6,12,71,20,1,2,324.0,1,1,0,-1000.0,426,1426.0
idli3s6a,5,10,63,10,2,5,0.0,0,0,1,425.0,560,135.0
idrgxxkn,1,10,65,8,1,2,324.0,1,1,1,549.0,580,31.0
iduz2tcc,1,10,18,20,2,1,0.0,0,0,1,597.0,622,25.0
idyfbhxj,5,10,71,16,2,1,0.0,1,0,1,524.0,527,3.0
ieexu2bv,6,12,71,20,1,2,576.0,0,1,0,-1000.0,664,1664.0
iequmly8,6,12,71,20,1,2,240.0,1,1,0,-1000.0,215,1215.0
iex9pp70,6,12,71,20,3,2,324.0,4,1,0,-1000.0,580,1580.0
if0nnhf6,1,10,71,20,1,1,1680.0,1,1,1,512.0,573,61.0
ifmtxbvf,6,12,71,20,1,2,600.0,1,0,0,-1000.0,222,1222.0
ifw6mxx8,1,10,71,20,3,2,1344.0,1,1,1,560.0,560,0.0
ifw9xuzy,5,10,71,20,1,5,768.0,0,1,1,681.0,685,4.0
igfy3pl0,5,10,71,15,3,1,200.0,0,1,1,195.0,197,2.0
igirhobj,1,10,65,20,1,1,360.0,2,1,1,756.0,816,60.0
ign73n33,6,12,71,20,3,0,0.0,1,1,0,-1000.0,506,1506.0
igrf6i84,6,12,71,20,2,1,240.0,0,1,0,-1000.0,201,1201.0
igvshoj0,1,10,71,2,1,2,150.0,4,1,1,484.0,484,0.0
ih4dlg6s,5,10,71,13,1,5,360.0,1,0,1,198.0,203,5.0
ih4uvaq9,5,10,71,16,1,1,200.0,1,0,1,252.0,253,1.0
ihb1fb1z,5,10,71,17,2,1,1008.0,1,1,1,470.0,496,26.0
ihcnmia0,1,10,71,18,1,2,768.0,1,1,1,542.0,542,0.0
ii383ljk,1,10,18,16,2,3,360.0,0,0,1,683.0,402,-281.0
ii9gc9tu,5,10,71,20,1,2,768.0,1,1,1,226.0,231,5.0
iiaj9mr9,1,10,71,20,1,2,360.0,1,1,1,33.0,61,28.0
iiakyhed,6,12,71,20,1,2,240.0,2,1,0,-1000.0,442,1442.0
iis260x1,1,10,71,20,1,1,200.0,2,1,1,173.0,152,-21.0
iixhznlj,5,10,71,9,2,2,360.0,0,1,1,546.0,525,-21.0
iixtafdl,1,10,71,16,5,1,200.0,0,1,1,6.0,249,243.0
ijarfmet,1,10,18,14,2,1,360.0,0,1,1,654.0,657,3.0
ijby5beh,5,10,65,12,1,2,240.0,4,1,1,720.0,720,0.0
ijtao559,6,12,71,20,1,2,300.0,1,1,0,-1000.0,687,1687.0
ik3wb1tk,1,10,71,20,1,0,324.0,1,1,1,222.0,222,0.0
ik8jdbp1,1,10,71,16,1,2,360.0,1,1,1,188.0,188,0.0
ikfzgxqm,1,10,71,9,1,1,22.0,4,0,1,342.0,342,0.0
ikn32tlx,1,10,71,20,1,1,200.0,1,0,1,33.0,92,59.0
ikrqfv5e,5,10,71,16,1,2,360.0,1,1,1,484.0,484,0.0
iku93i5c,6,12,71,20,1,2,768.0,1,1,0,-1000.0,195,1195.0
il1jcvf4,1,10,71,16,1,2,960.0,1,1,1,350.0,351,1.0
il34n0kz,5,10,71,17,1,1,200.0,1,1,1,121.0,213,92.0
il4huuwr,1,10,19,9,5,3,360.0,4,0,1,491.0,705,214.0
il8y8syb,6,12,71,20,1,2,324.0,0,1,0,-1000.0,653,1653.0
ile4y30z,6,12,71,20,2,2,360.0,0,1,0,-1000.0,562,1562.0
imh3dikr,1,10,71,16,1,1,200.0,1,0,1,253.0,266,13.0
imiuh0o6,1,10,71,8,3,1,240.0,1,1,1,530.0,547,17.0
imuq0jw4,1,10,71,2,2,2,768.0,1,1,1,351.0,352,1.0
imycd2oy,1,10,71,20,1,1,360.0,0,1,1,33.0,61,28.0
in6zucpf,6,12,71,20,1,2,960.0,1,1,0,-1000.0,249,1249.0
in9et8eb,6,12,71,20,1,0,240.0,1,1,0,-1000.0,252,1252.0
injpv6al,1,10,71,16,3,1,1680.0,0,1,1,217.0,315,98.0
io86gkyt,6,12,71,20,3,2,150.0,1,1,0,-1000.0,372,1372.0
iodaqzg2,1,10,71,15,1,2,1344.0,0,1,1,477.0,496,19.0
ioic5uh2,5,10,71,4,2,2,360.0,2,1,1,538.0,486,-52.0
ioqva1hg,1,10,71,9,1,1,960.0,1,1,1,419.0,419,0.0
ip2orlg7,5,10,65,20,1,3,360.0,1,0,1,715.0,720,5.0
ipgap9u2,5,10,71,20,1,2,576.0,1,1,1,1.0,1,0.0
ipj68m0j,1,10,71,20,1,2,768.0,2,1,1,174.0,32,-142.0
ipkk8eiv,1,10,71,2,1,1,360.0,1,1,1,0.0,0,0.0
iq5alwbz,6,12,71,20,2,5,1344.0,1,1,0,-1000.0,296,1296.0
iqif5hl3,5,10,65,2,1,2,576.0,0,1,1,652.0,652,0.0
iqjcxwbh,1,10,71,2,1,1,200.0,2,0,1,254.0,258,4.0
iqjl4flq,5,10,63,16,3,2,324.0,0,1,1,625.0,630,5.0
ir4qp7qp,5,10,71,20,1,2,576.0,1,1,1,223.0,224,1.0
ircnlpqh,1,10,71,4,1,2,1344.0,4,1,1,605.0,605,0.0
irrg843v,1,10,71,20,3,1,360.0,1,0,1,424.0,539,115.0
iryirl5g,6,12,71,20,2,2,240.0,1,1,0,-1000.0,257,1257.0
irzbjvcu,1,10,71,20,2,1,360.0,4,0,1,441.0,449,8.0
is51fhyo,6,12,71,20,2,2,360.0,0,1,0,-1000.0,596,1596.0
is8jj91m,5,10,18,20,1,0,1344.0,1,1,1,642.0,653,11.0
is8pduu5,5,10,71,2,2,2,768.0,0,1,1,554.0,555,1.0
isbz850k,1,10,71,2,1,2,300.0,0,1,1,471.0,474,3.0
iscntmf1,1,10,5,20,1,1,200.0,1,0,1,610.0,671,61.0
ishr0amg,5,10,71,20,4,3,360.0,4,0,1,674.0,693,19.0
isl2ihf7,1,10,71,20,2,2,240.0,1,1,1,348.0,356,8.0
issjlxiy,1,10,71,16,1,1,696.0,1,0,1,161.0,162,1.0
issuxatz,6,12,71,20,1,2,240.0,1,1,0,-1000.0,309,1309.0
isyrhqwn,5,10,71,20,1,1,120.0,1,0,1,504.0,509,5.0
it5h61xb,1,10,71,16,1,2,768.0,1,1,1,249.0,279,30.0
it8qhckb,5,10,3,2,3,5,2640.0,3,0,1,540.0,486,-54.0
iua7p276,6,12,71,20,2,2,300.0,1,1,0,-1000.0,582,1582.0
iud4ha3a,5,10,33,20,2,2,1344.0,0,1,1,559.0,560,1.0
iudcsd6n,1,10,71,4,3,1,240.0,1,0,1,168.0,155,-13.0
iujympb9,5,10,71,16,2,1,120.0,1,0,1,470.0,423,-47.0
iulxd8dn,6,12,71,20,2,2,1008.0,1,1,0,-1000.0,656,1656.0
iv6pvobb,5,10,71,20,1,1,600.0,2,0,1,251.0,252,1.0
ivdj0cz1,5,10,71,9,1,2,1344.0,1,1,1,546.0,546,0.0
ivl2wcwb,1,10,71,20,1,2,360.0,1,1,1,342.0,344,2.0
ivo51yfz,1,10,71,7,1,2,1344.0,1,1,1,435.0,436,1.0
ivobd1nc,5,10,5,9,3,2,120.0,4,1,1,625.0,631,6.0
ivu8e8uy,1,10,65,3,1,1,200.0,0,0,1,688.0,688,0.0
iw3u80qy,1,10,71,20,1,1,200.0,1,0,1,319.0,327,8.0
iwkzw3j0,6,12,71,20,2,1,1008.0,1,1,0,-1000.0,95,1095.0
ix1x3rbx,5,10,71,14,1,1,360.0,1,1,1,700.0,554,-146.0
ix79vsnq,5,10,71,20,2,1,768.0,0,0,1,649.0,652,3.0
ixmwp4yv,5,10,71,16,3,1,150.0,1,0,1,523.0,523,0.0
ixyn6x1c,6,12,71,20,1,2,240.0,1,1,0,-1000.0,709,1709.0
iy2xzett,1,10,71,15,1,1,150.0,1,1,1,541.0,664,123.0
iyhjbdyx,1,10,71,20,1,1,360.0,1,1,1,125.0,339,214.0
iylh39ps,1,10,71,2,1,1,240.0,2,1,1,252.0,253,1.0
iyp7gsi2,5,10,71,20,2,1,120.0,1,0,1,525.0,530,5.0
iys1pg1v,1,10,71,20,1,1,576.0,1,0,1,533.0,533,0.0
iz0ktedo,6,12,71,20,3,0,1344.0,1,1,0,-1000.0,505,1505.0
iz3yd22d,1,10,71,16,1,5,940.0,0,1,1,216.0,280,64.0
iz6uq7fg,5,10,71,20,3,3,360.0,2,0,1,705.0,707,2.0
iz8h9tl8,1,10,71,3,2,2,300.0,1,1,1,535.0,366,-169.0
iz8tuot2,1,10,71,16,1,1,0.0,1,0,1,213.0,188,-25.0
izbks6y8,1,10,71,20,1,1,450.0,1,0,1,235.0,237,2.0
